Transaction Hash,Date,From,To,Value,DOT_USD,Symbol,Acquainted?
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004271649375,-10.167977873287501,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004769572785,-11.3532048830469,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004885543347,-11.629254250597981,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.005139133507,-12.23288505205238,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.007647855005,-18.2044951826017,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004774377021,-11.36464059816714,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009592541486,-22.83351020078524,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003675805955,-8.749667946924701,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01833318593,-43.6392157966162,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.001945256121,-4.6303709550611405,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006733318937,-16.02758839849858,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01003781183,-23.8934050114222,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.03861054228,-91.90621821077521,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0097717448,-23.260075017231998,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01163606551,-27.697792176073403,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002545435239,-6.05900131680126,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01169350754,-27.8345237377636,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.08535014455,-203.16236307814702,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002602815252,-6.19558525694568,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006284776279,-14.959904367954861,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.005582119673,-13.287342742428821,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003359354004,-7.996404709881361,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01091217348,-25.974683021383203,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01058904427,-25.205525637651803,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009344781001,-22.243756007920343,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008640642364,-20.56766664472376,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003567686744,-8.49230746421296,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008432729998,-20.07276452343932,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009095257682,-21.649805670771883,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009688056996,-23.06086958985864,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01328891096,-31.632126314526403,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01462367011,-34.80930690963741,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004061702661,-9.668233312084741,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01477089757,-35.1597583217738,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006431224064,-15.30849988850176,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004288041713,-10.20699721112242,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006419390624,-15.28033227793216,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02993582129,-71.2574328494386,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003581571288,-8.52535739967792,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006826478877,-16.24934073007818,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.00988597037,-23.5319707105258,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02721811735,-64.78837345289901,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01645770702,-39.1749383279868,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008284759257,-19.72054384980738,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009882233912,-23.523076670090084,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.005615588426,-13.367009753944842,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01314540344,-31.2905296243696,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006600717239,-15.711951272681262,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004560046135,-10.8544602169859,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02150952217,-51.1999760021378,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02790407246,-66.4211798394364,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.007300821028,-17.378436325789522,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009743003386,-23.19166067983124,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004214899776,-10.03289453280384,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01127207814,-26.831378479767604,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01026118764,-24.425115386997604,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006756122069,-16.08186760572346,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02512932226,-59.8163309483684,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01048481294,-24.9574196335996,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01306790429,-31.1060552976586,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004591810929,-10.930071226735862,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.007793112404,-18.55025717973736,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01330824724,-31.6781532352616,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02240607121,-53.334067544011404,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01521049049,-36.2061389329666,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003758209713,-8.94581690824242,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002637335629,-6.27775549113386,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.1141501525,-271.71617400185005,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01080281468,-25.714371895391203,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002184048559,-5.19877814693006,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.05517459119,-131.3342863932046,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009033366199,-21.50248289812766,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0465989707,-110.921393916038,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01600364085,-38.094106460889,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0037317889,-8.882926390226,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003427209124,-8.157922966222161,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004995416253,-11.890789123666021,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0049541341,-11.792523563594001,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004685090459,-11.15210822317606,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004258161102,-10.135871197534682,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.03818111122,-90.8840262814148,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.08396107085,-199.85589538708902,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004671082645,-11.1187648631993,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.03858508486,-91.8456208956524,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009557103592,-22.74915596418128,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.2357262292,-561.1085724139281,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008896750528,-21.17729115181952,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01116908512,-26.5862200745408,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009775048124,-23.267938051482158,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.03906328359,-92.9838964606206,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003394607299,-8.08031953810166,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.04692754227,-111.7035059669718,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01937482874,-46.1186798429716,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004312714132,-10.26572595696488,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009628185754,-22.918355677676363,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0127163461,-30.269227275674,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01554008702,-36.9906907371868,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01590869944,-37.868113625009606,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002863630217,-6.81641355073378,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0338149002,-80.490959542068,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01445709809,-34.4128088675506,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.00429089137,-10.213780363665801,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006431224064,-15.30849988850176,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003799147896,-9.04326370276464,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006135632198,-14.604890746187321,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.007150847184,-17.021447585962562,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008238109388,-19.609501300631923,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009789962878,-23.30344023701852,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01883845289,-44.8419229521826,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02074915857,-49.3900521105138,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.00605532789,-14.413739189682602,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004616813863,-10.98958671065342,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008109909395,-19.3043417292943,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002664953599,-6.3434956498436605,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003849736273,-9.16368124007282,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02003722396,-47.6954056809464,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004295705284,-10.22523911571656,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.005494639768,-13.079110825361122,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.005736298206,-13.65434007167004,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02883546087,-68.6382009272958,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006192315158,-14.73981546319372,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.03899390421,-92.81874994723141,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009494843075,-22.600954765145502,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003642041975,-8.6692981947715,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006089411888,-14.494870693481921,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01455127409,-34.6369797673906,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.003125749819,-7.44034732415846,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.006461416811,-15.38036889189574,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.002728764375,-6.495386992387501,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.01345094819,-32.0178300145846,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02855866334,-67.9793286947356,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.008768322133,-20.871587906065223,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.009712020731,-23.11791142682854,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.03198659487,-76.13897123285581,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.004511470127,-10.73883280210318,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.005283956068,-12.57761198690312,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.0137759283,-32.791393169622005,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.05914774046,-140.79173252655642,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02044471532,-48.665373664808804,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.02446038315,-58.22402842727101,ETH,1
0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010,2023-12-27 18:56:35,Metagov,Invalid Names Refund,-0.04845488027,-115.33908970189181,ETH,1
